id,calm,energetic,happy,sad,name,artists,album,release_date,popularity
6T689Jvh5KrSXyaPtUWZtQ,0.0045965700410306,0.4848161339759826,0.4150627851486206,0.0955245122313499,Criminal, Britney Spears,Femme Fatale (Deluxe Version),2011-03-28,74
6CTWathupIiDs7U4InHnDA,0.0174330193549394,0.3396767079830169,0.3621284663677215,0.28076171875,Trip, Ella Mai,Ella Mai,2018-10-12,77
30BsewEJZPxfuLNAlZPFje,0.046036060899496,0.0259602703154087,0.0497893393039703,0.8782142996788025,"Read All About It, Pt. III", Emeli Sandé,Our Version Of Events (Special Edition),2012-01-01,71
0CokSRCu5hZgPxcZBaEzVE,0.0046811201609671,0.4851628839969635,0.40586718916893,0.1042888313531875,Glorious (feat. Skylar Grey), Macklemore Skylar Grey,GEMINI,2017-09-22,78
0qOnSQQF0yzuPWsXrQ9paz,0.0027968599461019,0.5450636744499207,0.3960180282592773,0.0561214201152324,Stereo Hearts (feat. Adam Levine), Gym Class Heroes Adam Levine,The Papercut Chronicles II,2011-11-11,85
1CUVN2kn7mW5FjkqXTR2W1,0.0092785200104117,0.419338971376419,0.3826836943626404,0.1886988133192062,Perfect Strangers, Jonas Blue JP Cooper,Perfect Strangers,2016-06-03,1
52okn5MNA47tk87PeZJLEL,0.0088695902377367,0.4137565493583679,0.3779020011425018,0.1994718462228775,Let You Down, NF,Perception,2017-10-06,84
7GX5flRQZVHRAGd6B4TmDO,0.0018582099582999,0.57923424243927,0.3783494532108307,0.0405581705272197,XO Tour Llif3, Lil Uzi Vert,Luv Is Rage 2,2017-08-25,86
0rzNMzZsubFcXSEh7dnem7,0.0370509997010231,0.2845111489295959,0.2937917411327362,0.3846461176872253,Hold Up, Beyoncé,Lemonade,2016-04-23,72
2tpWsVSb9UEmDRxAl1zhX1,0.0068708700127899,0.4328965246677398,0.4038791060447693,0.1563534289598465,Counting Stars, OneRepublic,Native,2013-01-01,86
12GEpg2XOPyqk03JZEZnJs,0.012013959698379,0.3764123916625976,0.3951191306114197,0.2164545655250549,It Ain’t Me (with Selena Gomez), Kygo Selena Gomez,It Ain't Me,2017-02-17,68
7x5xYW5W42OGPAdHUyyguy,0.0154763096943497,0.3154033720493316,0.3456872105598449,0.3234332501888275,Locked Away (feat. Adam Levine), R. City Adam Levine,What Dreams Are Made Of,2015-10-09,79
1i1fxkWeaMmKEB4T7zqbzK,0.003389999968931,0.5246073007583618,0.3892786502838135,0.0827240794897079,Don't Let Me Down, The Chainsmokers Daya,Don't Let Me Down,2016-02-05,82
1iQDltZqI7BXnHrFy4Qo1k,0.0335297398269176,0.1472121626138687,0.2015762627124786,0.6176818013191223,Trampoline (with ZAYN), SHAED ZAYN,Trampoline (with ZAYN),2019-09-26,74
3wJVBz7gvGTwTWVAxFa6ny,0.0040902099572122,0.5228447914123535,0.4048871994018554,0.0681777372956276,Fever, Dua Lipa Angèle,Fever,2020-10-29,75
6wo37KVqFJhtuxPTpLCcfe,0.0232956297695636,0.2847834825515747,0.3417083323001861,0.3502125740051269,Takeaway (feat. Lennon Stella), The Chainsmokers ILLENIUM Lennon Stella,World War Joy...Takeaway,2019-07-24,4
4X1r74w09Ok0KgHSziwVWA,0.0135721797123551,0.392762690782547,0.3791122734546661,0.2145528197288513,Room For Love, Lord Siva Vera,Room For Love,2020-01-31,60
2K0r5GD5zYlEMx2M7ZMcqG,0.0168591998517513,0.3764863908290863,0.3712661564350128,0.2353882938623428,Better Days, OneRepublic,Better Days,2020-03-25,70
3cMAS9DjZHrAnKvPrTIw7Z,0.0161518808454275,0.3162779211997986,0.3327926099300384,0.3347775638103485,Wait for You (feat. Zoe Wees), Tom Walker Zoe Wees,Wait for You (feat. Zoe Wees),2020-09-11,70
1m84zLz4WizjR4mCDoXReg,0.0474426001310348,0.0449096001684665,0.0809150785207748,0.8267328143119812,I Don't Care - Acoustic, Ed Sheeran,I Don't Care (Acoustic),2019-05-31,72
72PFP54TZ9Tpj9dYQcb46D,0.0029093900229781,0.5271587371826172,0.4043070077896118,0.0656249523162841,NIGHTRIDER, Arizona Zervas,NIGHTRIDER,2020-07-24,72
2U12JbtnFSYa5Av5wEcEDX,0.0264187697321176,0.1797553449869156,0.2267826348543167,0.5670433044433594,Oh My God, Alec Benjamin,Oh My God,2020-02-13,1
44l9nnCVvOQBbWG6tDViKl,0.0035023998934775,0.5044004917144775,0.4076219201087951,0.0844751521944999,Share That Love (feat. G-Eazy), Lukas Graham G-Eazy,Share That Love (feat. G-Eazy),2020-08-21,71
18XlJEroUwFo0tLZxscgXE,0.0039781401865184,0.5034820437431335,0.4066248834133148,0.0859149470925331,Lost, Maroon 5,JORDI (Deluxe),2021-06-11,80
2KoHxhRyWxJzA0VafWd5Nk,0.0337550789117813,0.1512038856744766,0.2049449980258941,0.6100960373878479,My Oasis (feat. Burna Boy), Sam Smith Burna Boy,My Oasis (feat. Burna Boy),2020-07-30,70
6Ldq5GpaIafEi67Cuh2h3X,0.0287235993891954,0.2762448489665985,0.3267087340354919,0.3683228492736816,Still Alive, Maximillian,Still Alive,2020-04-03,0
27NaNvlmvOHqTF0VPjuRSD,0.0120346704497933,0.3976674675941467,0.4002701938152313,0.1900277733802795,Lie, Lukas Graham,Lie,2019-09-27,60
2CdTLdDjwZdVcm0bresVWx,0.0088760200887918,0.4313247501850128,0.407446801662445,0.1523523181676864,Otra Noche Sin Ti, J Balvin Khalid,Otra Noche Sin Ti,2021-04-09,77
4P6IttK2PRBjyr3fm0pP7t,0.0169942993670701,0.3535820841789245,0.379361093044281,0.2500625252723694,Past Life (with Selena Gomez), Trevor Daniel Selena Gomez,Past Life (with Selena Gomez),2020-06-26,30
1PZG9IBZMCY6HdK2v8kSYo,0.0265474803745746,0.1831085532903671,0.240893080830574,0.5494508743286133,If That's Alright, Dylan Dunlap,If That's Alright,2019-11-22,0
7LYGpt7ckc34CFWcsxwnJl,0.0409015603363513,0.1099072471261024,0.1582560688257217,0.6909351944923401,Ripples, Maximillian,Ripples,2019-10-25,63
58wyJLv6yH1La9NIZPl3ne,0.1635160446166992,0.0107785398140549,0.0263668093830347,0.7993384599685669,Can We Kiss Forever?, Kina Adriana Proenza,Can We Kiss Forever?,2018-08-31,81
3bveGlyB1hTt9g2qqkR0jl,0.0478623993694782,0.046926699578762,0.0811655521392822,0.8240453600883484,Lifeline, Tómas Welding ELVA,Lifeline,2020-02-21,63
2h9TDNEXRhcDIV3fsoEVq9,0.018484640866518,0.313229352235794,0.3541847467422485,0.3141013383865356,What Other People Say, Sam Fischer Demi Lovato,What Other People Say,2021-02-04,78
7ce20yLkzuXXLUhzIDoZih,0.0413303598761558,0.0881868675351142,0.1308101862668991,0.7396725416183472,Before You Go, Lewis Capaldi,Before You Go,2019-11-19,81
5rWjy4ys7LdinaFKZQBlZh,0.0114675303921103,0.3428939878940582,0.3611014783382416,0.2845370769500732,Be Your Man, Rhys Lewis,Be Your Man,2019-10-25,59
1MGGLyAMVQo3T9gSEBJjyH,0.0330730900168418,0.186107724905014,0.2480580359697342,0.5327610969543457,Gone Are The Days (feat. James Gillespie), Kygo James Gillespie,Gone Are The Days (feat. James Gillespie),2021-04-15,2
3lKmH9D42U7Rqq6chJUUBh,0.03015973046422,0.2602283656597137,0.3087474107742309,0.4008644819259643,Closer to You, Rasmus Hagen Nora Andersson,Closer to You,2019-08-30,1
1cEhrSF6EylAEqdhUGuNpX,0.0073607200756669,0.4504950940608978,0.4092899262905121,0.1328541785478592,LET IT GO (feat. Justin Bieber & 21 Savage), DJ Khaled 21 Savage Justin Bieber,KHALED KHALED,2021-04-30,74
1e6McS5TlhjM3NRJMLfYPr,0.0117282504215836,0.3847576677799225,0.3998847901821136,0.2036292850971222,Crying My Eyes Out, Stephen Puth,Crying My Eyes Out,2019-11-22,59
4f9IfFvBFm7Gsf1IVEudyf,0.0166707690805196,0.3916129469871521,0.3986364006996155,0.193079873919487,lie to me, Tate McRae Ali Gatie,lie to me,2020-10-14,71
3kwgqoBqTwoAH4nT29TYrq,0.0338394083082675,0.1886765211820602,0.2474481612443924,0.5300358533859253,Nobody's Love, Maroon 5,Nobody's Love,2020-07-24,23
68z9t6zihQgqzBGtexjTRG,0.0220839101821184,0.2361983209848404,0.2750229239463806,0.4666948914527893,Happy For You, Lukas Graham,Happy For You,2021-05-14,67
0E4Y1XIbs8GrAT1YqVy6dq,0.0504482202231884,0.0654768571257591,0.1037992313504219,0.7802757620811462,Afterglow, Ed Sheeran,Afterglow,2020-12-21,83
1bd4heB3yXc5iFTPoOMPuo,0.050215721130371,0.0926892310380935,0.1385176628828048,0.7185773849487305,slower, Tate McRae,slower,2021-03-03,73
5RfrZ5Lgr3fdtgnvhh3va8,0.0361734889447689,0.1354074329137802,0.1899068057537078,0.6385122537612915,Can't Let You Go, Ali Gatie,Can't Let You Go,2021-03-12,66
5jYe1mOKg5zUx0enf1DOdz,0.0216566398739814,0.2680017948150635,0.323621392250061,0.386720210313797,Cold, Boy In Space unheard,Cold,2019-08-08,71
67GvvBfumjbeuMzhXVgn02,0.0066012497991323,0.461291640996933,0.399197906255722,0.1329091340303421,Too Close, JP Cooper,Too Close,2020-06-26,0
0ri0Han4IRJhzvERHOZTMr,0.0472319014370441,0.0794070810079574,0.1265741288661956,0.746786892414093,At My Worst, Pink Sweat$,The Prelude,2020-07-17,80
364dI1bYnvamSnBJ8JcNzN,0.008823649957776,0.3897209465503692,0.3907844126224518,0.210670918226242,Intentions, Justin Bieber Quavo,Intentions,2020-02-07,78
5mpCx2nbXtAbnzd342Mwrb,0.0585133917629718,0.0387253314256668,0.0699184015393257,0.8328428268432617,I Do, Aloe Blacc,I Do,2020-02-14,0
6sHxpnCerm9M6A5zaFFNfs,0.0137342503294348,0.3570219874382019,0.3722483515739441,0.2569953501224518,Gone, Blake Rose,Gone,2020-02-07,71
6GH4tLwGW6HliKbZBdt6hD,0.1897774934768676,0.0402124598622322,0.0699857175350189,0.700024425983429,Unlearn (with Gracie Abrams), benny blanco Gracie Abrams,Unlearn (with Gracie Abrams),2021-03-24,69
43Hit5V2BpPq2vxvca3ysc,0.0105043500661849,0.3894606530666351,0.3792447745800018,0.2207902669906616,Lean On Me, Sandro Cavazza,Lean On Me,2020-10-09,68
5z8uLrYMcUVvzTV28twt44,0.0060510300099849,0.4483643472194671,0.4111749529838562,0.1344096213579177,Slow Grenade, Ellie Goulding Lauv,Slow Grenade,2020-06-30,67
0Kjkp9SLw8uhBAiSrSgdcB,0.0476127713918685,0.0655378997325897,0.1123410016298294,0.7745082974433899,Forever Young, Boy In Space,Forever Young,2020-05-01,65
2Ee9amLUslOwgoJWZEpSSD,0.0229428205639123,0.2738735377788543,0.3272704184055328,0.3759132921695709,Mystery Lady (feat. Don Toliver), Masego Don Toliver,Mystery Lady (feat. Don Toliver),2020-11-10,73
4O3RwH1TFG1EjPezLIYehI,0.0413313098251819,0.0592531599104404,0.0988742113113403,0.800541341304779,Life's A Mess II (with Clever & Post Malone), Juice WRLD Clever Post Malone,Life’s A Mess II (with Clever & Post Malone),2021-03-05,75
7aGyRfJWtLqgJaZoG9lJhE,0.0109355496242642,0.441496729850769,0.3805769085884094,0.1669907867908477,Mad at Disney, salem ilese,Mad at Disney,2020-07-24,77
1EHUQesfVKwbthtNcpBi9g,0.0194390695542097,0.3219919800758362,0.3692454099655151,0.2893235385417938,WITHOUT YOU (with Miley Cyrus), The Kid LAROI Miley Cyrus,WITHOUT YOU (with Miley Cyrus),2021-04-30,80
0ClPIeT6MSgfSgQ9ZrJbAq,0.0063533401116728,0.449673444032669,0.4220620393753052,0.1219111010432243,Cheating on You, Charlie Puth,Cheating on You,2019-10-01,82
09svEvkmTi9vw4kWRyBC6X,0.0227343291044235,0.2605047821998596,0.3043380081653595,0.4124229252338409,Slow Motion, Charlotte Lawrence,Slow Motion,2020-07-24,63
7zjEyeBsaw9gV0jofJLfOM,0.0541167818009853,0.054018210619688,0.0961661264300346,0.795698881149292,Livin It Up (with Post Malone & A$AP Rocky), Young Thug A$AP Rocky Post Malone,Punk,2021-10-15,82
0NbDnRbBxUaT27CTgmraSG,0.0480952411890029,0.0651706680655479,0.1057662665843963,0.780967652797699,Black Converse, LOVA,Black Converse,2020-06-05,3
22AJMMJMaQ3qtTwlegrKcm,0.0518073588609695,0.0447171591222286,0.0778943374752998,0.8255810141563416,Six Feet Apart, Alec Benjamin,Six Feet Apart,2020-04-09,64
3xvYvJAa0iUVKKsYcuDNlK,0.004982269834727,0.4934569895267486,0.4062393605709076,0.0953213274478912,Hard On Yourself, Charlie Puth blackbear,Hard On Yourself,2020-08-14,0
3H3r2nKWa3Yk5gt8xgmsEt,0.0544782094657421,0.0516183115541935,0.0908044725656509,0.8030989766120911,This City, Sam Fischer,This City,2019-12-11,83
45bE4HXI0AwGZXfZtMp8JR,0.0700457394123077,0.0362497717142105,0.0665629208087921,0.827141523361206,you broke me first, Tate McRae,you broke me first,2020-04-17,89
5FNS5Vj69AhRGJWjhrAd01,0.018799040466547,0.2983067631721496,0.3454112112522125,0.3374830484390259,Slow Dance (feat. Ava Max), AJ Mitchell Ava Max,Slow Dance (feat. Ava Max),2019-08-09,70
7igeByaBM0MgGsgXtNxDJ7,0.0111744701862335,0.3776003122329712,0.3638166487216949,0.2474085390567779,positions, Ariana Grande,positions,2020-10-23,3
5bZeugrr7oIATt1CLJuhT4,0.0147149097174406,0.2899414002895355,0.3143040239810943,0.3810396492481231,Incredible, James TW,Chapters,2019-04-26,68
0lx2cLdOt3piJbcaXIV74f,0.0490855015814304,0.0784594193100929,0.1184388101100921,0.7540161609649658,willow, Taylor Swift,evermore,2020-12-11,83
6TbkMxKZudkP6Sty7rkLU9,0.0485699400305748,0.0606504790484905,0.1009836569428443,0.7897959351539612,Perfectly Imperfect, Declan J Donovan,Perfectly Imperfect,2020-08-14,68
6wpdCYRRzFtBT7HzdEqgK9,0.0595579594373703,0.0559529401361942,0.0960549935698509,0.7884341478347778,Down, Jack Curley,Tomorrow EP,2020-05-01,0
6sgqf4wXFWSAmjL1TEXNvZ,0.0201508291065692,0.3178277909755707,0.3502883613109588,0.311733067035675,Something About You (with Rudimental) - Chill Mix, Elderbrook Rudimental,Something About You (with Rudimental) [Alternate Versions],2019-10-04,69
1kAkUHFb7ryeVkVSRD6Nkj,0.098340630531311,0.0734216421842575,0.1239759922027587,0.7042617797851562,Wish I Was Better, Kina yaeow,Wish I Was Better,2020-04-10,70
6pQUQdaZacg722q6sg6fPR,0.0461671017110347,0.0455283299088478,0.0745473280549049,0.8337572813034058,Blame, Grace Carter Jacob Banks,Blame,2020-07-17,66
4k3uABcX9iaGlt5pRJhumi,0.0131173199042677,0.3942324519157409,0.396481305360794,0.1961688995361328,stupid, Tate McRae,stupid,2019-12-06,73
709F3MwiVvLD0LQXeKs5Cz,0.0163075104355812,0.3633502423763275,0.374249666929245,0.2460925132036209,Vibez, ZAYN,Vibez,2021-01-08,69
55vsJO4tLZQ37qzD5QUOmh,0.0503866113722324,0.0376258604228496,0.0679353028535842,0.8440523147583008,House With No Mirrors, Sasha Alex Sloan,House With No Mirrors,2020-08-25,64
5Kskr9LcNYa0tpt5f0ZEJx,0.0385361798107624,0.1487148106098175,0.2092767208814621,0.6034722924232483,Calling My Phone, Lil Tjay 6LACK,Calling My Phone,2021-02-12,14
1HimGOB6BjOaCQYMIF1xtU,0.0059149800799787,0.4583461284637451,0.4027354121208191,0.1330034732818603,What Am I, Why Don't We,What Am I,2019-08-23,70
2ZTYlnhhV1UAReg7wIGolx,0.0505347214639186,0.0479668602347373,0.0793949216604232,0.8221034407615662,To Die For, Sam Smith,To Die For,2020-02-14,73
55Am8neGJkdj2ADaM3aw5H,0.0570898614823818,0.0369244217872619,0.0667311996221542,0.8392544984817505,Train Wreck, James Arthur,Back from the Edge,2016-10-28,85
5u1n1kITHCxxp8twBcZxWy,0.0052459300495684,0.5083657503128052,0.4006679058074951,0.085720382630825,Holy (feat. Chance The Rapper), Justin Bieber Chance the Rapper,Holy,2020-09-18,81
1Ia95g66IhlAJ3qVI4qI8W,0.072284922003746,0.0334507785737514,0.0635277777910232,0.8307364583015442,Slow, SHY Martin,Slow,2020-01-10,69
312zSwwbPU7C3sTmro4Wx9,0.0403388403356075,0.2473465353250503,0.2930399775505066,0.4192745983600616,It's Ok If You Forget Me, Astrid S,It's Ok If You Forget Me,2020-09-18,72
5rZlwNFl01HqLWBQGryKSm,0.0166841894388198,0.4039320945739746,0.3705975711345672,0.2087861448526382,Mood Swings (feat. Lil Tjay), Pop Smoke Lil Tjay,Shoot For The Stars Aim For The Moon,2020-07-03,84
38ovefcipRlByRd5UF9PWp,0.0590553805232048,0.0411324501037597,0.0715126171708107,0.8282995820045471,The Way I Am, Gavin Haley Ella Vos,The Way I Am,2019-09-13,0
18O00Y7yrkJ0pRXm1n21Og,0.0184006299823522,0.3417324721813202,0.3709505200386047,0.268916368484497,Eleven (feat. Summer Walker), Khalid Summer Walker,Eleven (feat. Summer Walker),2020-05-01,71
2GjQ5KNXggsIRpx5ZUj2zX,0.0513963997364044,0.0308926794677972,0.0562545806169509,0.8614562153816223,Her, Anne-Marie,Her,2020-03-22,69
4HBZA5flZLE435QTztThqH,0.0085465498268604,0.4013660848140716,0.3784342408180237,0.2116531580686569,Stuck with U (with Justin Bieber), Ariana Grande Justin Bieber,Stuck with U,2020-05-08,87
3sZWxtVuRc1Iet6ELwRz43,0.0491396784782409,0.0376351997256279,0.0686616376042366,0.8445635437965393,Anywhere Away From Here (Rag’n’Bone Man & P!nk), Rag'n'Bone Man P!nk,Anywhere Away From Here (Rag’n’Bone Man & P!nk),2021-04-09,13
6LZ9FO9UsGIcTKbShnfNsG,0.0412792600691318,0.2549487352371216,0.3148757219314575,0.3888962864875793,Feels (feat. Khalid), WATTS Khalid,Feels (feat. Khalid),2021-03-12,68
0cppqb4vQycORHNMxr8DGd,0.0460350811481475,0.0440647602081298,0.0745128914713859,0.8353872895240784,Favorite Part Of Me, Astrid S,Down Low,2019-09-26,65
6qQ8a6M6o5mfj9wTdrbSgG,0.0225767996162176,0.2531783878803253,0.2981299161911011,0.426114946603775,Older, Shallou Daya,Older,2020-01-10,0
18o9PF85OEi7Vrfdfdi5sH,0.0029640099965035,0.5158058404922485,0.4071080684661865,0.0741221085190773,What Happened to Us, Isaiah Firebrace,What Happened to Us,2019-11-15,58
4P6g8wuXeR3wznFk7WnI4w,0.0199250597506761,0.2939976453781128,0.3374903202056885,0.3485870063304901,Losing Me, Gabrielle Aplin JP Cooper,Losing Me,2019-08-14,68
2kJwzbxV2ppxnQoYw4GLBZ,0.0551702715456485,0.0525839515030384,0.0890001133084297,0.8032456636428833,If the World Was Ending (feat. Julia Michaels), JP Saxe Julia Michaels,If the World Was Ending (feat. Julia Michaels),2019-10-17,83
1HfMVBKM75vxSfsQ5VefZ5,0.0550636015832424,0.0619244612753391,0.102483369410038,0.7805286645889282,Lose You To Love Me, Selena Gomez,Lose You To Love Me,2019-10-23,25
5qNh5WtzMbfpSj2jLlBkoD,0.0719712004065513,0.020425260066986,0.0412304103374481,0.8663731813430786,Your Power, Billie Eilish,Your Power,2021-04-29,37
4VEEDnEFLI9dUy5QA51rom,0.0145040303468704,0.4066057205200195,0.3749389052391052,0.2039512544870376,fools (can't help falling in love) (feat. Sody), Foster Sody Sarcastic Sounds,fools (can't help falling in love) (feat. Sody),2020-11-13,74
7ybTXgmWoVFV33te4kVlUR,0.0059520998038351,0.4862048923969269,0.3748049139976501,0.1330381333827972,Run Through Walls, The Script,Sunsets & Full Moons,2019-11-08,62
45Q6RNX1yeHpGZpR0RjpKI,0.0147582301869988,0.34356889128685,0.3688616752624511,0.2728112339973449,Lost, Blake Rose,Lost,2020-11-06,73
1VbClJ27jcsMNmOxHnXlKV,0.0087204501032829,0.4413220882415771,0.4122245907783508,0.1377328932285308,Coffee, Quinn XCII Marc E. Bassy,Coffee,2020-05-01,0
0ND8rF8oirMXtE59n585P6,0.0354551896452903,0.1760731041431427,0.2380988746881485,0.550372838973999,17, Julia Michaels,Inner Monologue Part 2,2019-06-28,66
2xdwCJLfKCkat14mlgR26M,0.0455298013985157,0.1109853163361549,0.1642632633447647,0.6792215704917908,Lost Cause, Billie Eilish,Lost Cause,2021-06-02,37
1Xi84slp6FryDSCbzq4UCD,0.07545711100101471,0.022146839648485184,0.04539377987384796,0.8570022583007812,Arcade, Duncan Laurence,Arcade,2019-03-07,85
0fioLzGM8ngbD1w6fMmm45,0.040949221700429916,0.09941501915454865,0.15227164328098297,0.7073640823364258,I'm Not The Only One, Sam Smith,In The Lonely Hour,2014-01-01,1
3U4isOIWM3VvDubwSI3y7a,0.04669914022088051,0.012816539965569973,0.02738557942211628,0.9130986928939819,All of Me, John Legend,Love In The Future (Expanded Edition),2013-08-30,88
6OEHjJJvdkk1Ln0p0AZdyz,0.050335418432950974,0.09807003289461136,0.15195879340171814,0.6996358633041382,Girls Like You, Maroon 5,Red Pill Blues (Deluxe),2018-06-15,66
3FAJ6O0NOHQV8Mc5Ri6ENp,0.03732258081436157,0.17711018025875092,0.2318316251039505,0.553735613822937,Heartbreak Anniversary, Giveon,TAKE TIME,2020-03-27,88
2TIlqbIneP0ZY1O0EzYLlc,0.04856166988611221,0.05300163850188255,0.08941564708948135,0.8090210556983948,Someone You Loved, Lewis Capaldi,Breach,2018-11-08,79
6FZDfxM3a3UCqtzo5pxSLZ,0.015213600359857082,0.32398471236228943,0.35693174600601196,0.30386990308761597,Without Me, Halsey,Manic,2020-01-17,80
2gMXnyrvIjhVBUZwvLZDMP,0.04133035987615585,0.08818686753511429,0.1308101862668991,0.7396725416183472,Before You Go, Lewis Capaldi,Divinely Uninspired To A Hellish Extent (Extended Edition),2019-11-22,87
4rVW6XqAsSaf5vOwc8FREW,0.015689579769968987,0.37346339225769043,0.39460960030555725,0.21623748540878296,Wild (feat. Gary Clark Jr.), John Legend Gary Clark Jr.,Bigger Love,2020-06-19,76
7yFhA2fUsL2oIMWlw5DaHQ,0.0290859192609787,0.24139319360256195,0.3018264174461365,0.4276944696903229,The Bones, Maren Morris,GIRL,2019-03-08,79
7FsAFw1oZeTJUZmIzSh0cg,0.03530723974108696,0.16402332484722137,0.21256546676158905,0.5881039500236511,Underdog, Alicia Keys,ALICIA,2020-12-18,73
50Td3qilgs8BLtv8mHyT1t,0.04554789885878563,0.05567445978522301,0.09068035334348679,0.8080973625183105,Control, Zoe Wees,Control,2020-03-13,82
6Up545NUflOiXo8cEraH49,0.03586186096072197,0.05915379896759987,0.09199226647615433,0.8129919767379761,You Say, Lauren Daigle,Look Up Child,2018-09-07,78
1koJk8rrMBlhDZ8MNiLzH9,0.015020839869976044,0.37324148416519165,0.34752726554870605,0.26421046257019043,Always Remember Us This Way, Lady Gaga,A Star Is Born Soundtrack,2018-10-05,61
1sgDyuLooyvEML4oHspNza,0.017353370785713196,0.28908276557922363,0.3269902169704437,0.366573691368103,Lose Somebody, Kygo OneRepublic,Golden Hour,2020-05-29,77
2JtSnwYNKOphDrshYL8n4p,0.014865079894661903,0.3505063056945801,0.3755966126918793,0.2590319812297821,I'm Like A Bird - Recorded at Spotify Studios NYC, Alessia Cara,Spotify Singles,2019-04-24,70
6UjZ2Yx2g2a52XxiA8ONxZ,0.009136130101978779,0.3982071876525879,0.37175482511520386,0.22090181708335876,Outnumbered, Dermot Kennedy,Outnumbered,2019-06-13,71
6Tio0ZoDeSQnI7EBAqWer2,0.0059275999665260315,0.47747907042503357,0.40597856044769287,0.11061477661132812,Cover Me In Sunshine, P!nk Willow Sage Hart,Cover Me In Sunshine,2021-02-12,82
6QfS2wq5sSC1xAJCQsTSlj,0.04269928112626076,0.1095757931470871,0.16878923773765564,0.678935706615448,Shallow - Radio Edit, Lady Gaga Bradley Cooper,A Star Is Born Soundtrack (Without Dialogue),2018-10-05,77
6UelLqGlWMcVH1E5c4H7lY,0.005996789783239365,0.4899870753288269,0.4018312692642212,0.10218484699726105,Watermelon Sugar, Harry Styles,Fine Line,2019-12-13,91
15xWRPHQMeqgdkGzInx3PY,0.06193581968545914,0.030979879200458527,0.05543810874223709,0.8516462445259094,Falling Like The Stars, James Arthur,Falling Like The Stars,2019-05-10,76
1HNywa8Bk0TmzRwQrzhtPo,0.03263948857784271,0.07043006271123886,0.10994277149438858,0.7869876027107239,I Guess I Just Feel Like, John Mayer,I Guess I Just Feel Like,2019-02-22,24
37FXw5QGFN7uwwsLy8uAc0,0.03620428964495659,0.1577439308166504,0.20667420327663422,0.5993775725364685,We Don't Talk Anymore (feat. Selena Gomez), Charlie Puth Selena Gomez,Nine Track Mind,2016-01-29,71
7evPpWWu01Klxi0KlPxR17,0.006860520225018263,0.4431230127811432,0.39629122614860535,0.153725266456604,Mercy, Shawn Mendes,Illuminate (Deluxe),2016-09-23,0
4Y5gx8VuShNmakYGlnrUzD,0.10600479692220688,0.02496521919965744,0.04686354100704193,0.8221665620803833,Surrender, Natalie Taylor,Surrender,2015-10-29,0
6700Z4Izi8EbB6JNthU6Ma,0.036813411861658096,0.14575201272964478,0.20102597773075104,0.61640864610672,Hold Me While You Wait, Lewis Capaldi,Hold Me While You Wait,2019-05-03,71
6jfEZdUJ2Yla6h7gTJgKuo,0.01316027995198965,0.3870401978492737,0.40371501445770264,0.19608455896377563,Walk Me Home, P!nk,Hurts 2B Human,2019-04-25,68
1N7YeVU0ZwAFbOhwM61ef6,0.006813779938966036,0.44945138692855835,0.40472427010536194,0.1390105038881302,Head Above Water, Avril Lavigne,Head Above Water,2018-09-19,0
2e9N4vHYVUwSwRorBzsZXE,0.004206100013107061,0.5070445537567139,0.411091685295105,0.07765766978263855,Almost (Sweet Music), Hozier,Almost (Sweet Music),2019-01-16,0
6RUKPb4LETWmmr3iAEQktW,0.00948065984994173,0.40691331028938293,0.40252986550331116,0.18107618391513824,Something Just Like This, The Chainsmokers Coldplay,Memories...Do Not Open,2017-04-07,86
21jGcNKet2qwijlDFuPiPb,0.008380900137126446,0.4150177538394928,0.3935506343841553,0.18305064737796783,Circles, Post Malone,Hollywood's Bleeding,2019-09-06,89
09IStsImFySgyp0pIQdqAc,0.010897519998252392,0.39652249217033386,0.3912879526615143,0.20129205286502838,The Middle, Zedd Maren Morris Grey,The Middle,2018-01-23,84
0tV8pOpiNsKqUys0ilUcXz,0.04933657869696617,0.025200700387358665,0.04660329967737198,0.8788593411445618,Rise Up, Andra Day,Cheers to the Fall,2015-08-28,76
5gjATWO1EIhrCP1CQ2GWg8,0.04913967847824097,0.0376351997256279,0.0686616376042366,0.8445635437965393,Anywhere Away from Here (Rag’n’Bone Man & P!nk), Rag'n'Bone Man P!nk,Life By Misadventure,2021-05-07,73
22eqegdVyWgAQAwLkm7L9b,0.014348669908940792,0.35082799196243286,0.37730300426483154,0.2575203776359558,September, James Arthur,September,2021-06-10,68
3LlAyCYU26dvFZBDUIMb7a,0.012332119978964329,0.4039076268672943,0.3829246759414673,0.20083558559417725,Demons, Imagine Dragons,Night Visions,2012-09-04,76
4l0Mvzj72xxOpRrp6h8nHi,0.05396391823887825,0.06711573898792267,0.10948134958744049,0.7694389820098877,Lose You To Love Me, Selena Gomez,Rare,2020-01-10,84
7lidXGPXPYLNThITAOTlkK,0.015997320413589478,0.3365075886249542,0.36713892221450806,0.28035613894462585,You should be sad, Halsey,Manic,2020-01-17,78
1wjzFQodRWrPcQ0AnYnvQ9,0.026066120713949203,0.2615855634212494,0.3004583716392517,0.41188985109329224,I Like Me Better, Lauv,I Like Me Better,2017-05-19,7
0Ult84lvFuqNvbyXwyRQ58,0.021556079387664795,0.28312355279922485,0.3284482955932617,0.36687201261520386,I Miss You (feat. Julia Michaels), Clean Bandit Julia Michaels,What Is Love? (Deluxe Edition),2018-11-30,74
